user_id,action_date,action_name,error_message,device
446764,2022-12-11,courseslanding_start_now.click,NULL,mobile
446845,2022-11-19,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
446854,2022-11-21,checkout_coins_completepayment.click.fail,"number field is required",desktop
446870,2022-11-07,courseslanding_start_now.click,NULL,mobile
446971,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
447033,2022-11-23,checkout_monthly_completepayment.click.success,NULL,desktop
447155,2022-11-19,checkout_annual_completepayment.click.fail,"number field is required",mobile
447204,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
447273,2022-12-21,courseslanding_start_now.click,NULL,mobile
447299,2022-11-21,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
447315,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
447328,2022-11-26,checkout_annual_completepayment.click.fail,"number field is required",mobile
447350,2022-11-21,checkout_annual_completepayment.click.success,NULL,desktop
447369,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
447466,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
447521,2022-12-20,checkout_annual_completepayment.click.fail,"year field is required",desktop
447586,2022-11-25,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
447640,2022-12-08,courseslanding_start_now.click,NULL,desktop
447769,2022-12-17,courseslanding_start_now.click,NULL,desktop
447775,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
447852,2022-10-08,courseslanding_start_now.click,NULL,desktop
447861,2022-12-13,courseslanding_start_now.click,NULL,mobile
447870,2022-11-09,courseslanding_start_now.click,NULL,mobile
447920,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
447945,2022-11-21,checkout_annual_completepayment.click.success,NULL,desktop
447946,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",mobile
448142,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
448177,2022-11-27,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
448217,2022-11-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
448260,2023-01-19,checkout_annual_completepayment.click.fail,"zip field is required",desktop
448339,2022-11-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
448345,2022-12-10,courseslanding_start_now.click,NULL,desktop
448374,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
448382,2022-12-14,courseslanding_start_now.click,NULL,mobile
448394,2022-11-21,checkout_monthly_completepayment.click.fail,"year field is required",desktop
448425,2022-11-22,checkout_coins_completepayment.click.fail,"number field is required",desktop
448483,2023-01-29,courseslanding_start_now.click,NULL,desktop
448484,2022-11-21,checkout_annual_completepayment.click.fail,"month field is required",desktop
448621,2022-12-22,courseslanding_start_now.click,NULL,desktop
448646,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
448649,2023-01-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
448776,2023-01-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
448791,2022-11-27,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
448805,2022-11-20,checkout_data-strategy_completepayment.click.success,NULL,desktop
448823,2023-01-10,courseslanding_start_now.click,NULL,desktop
448843,2022-11-20,checkout_annual_completepayment.click.fail,"number field is required",desktop
448889,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
448894,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
448899,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
448935,2022-11-21,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
448993,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
449130,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
449295,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
449308,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
449387,2022-12-21,courseslanding_start_now.click,NULL,desktop
449491,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
449495,2022-11-03,courseslanding_start_now.click,NULL,desktop
449526,2022-11-20,checkout_monthly_completepayment.click.fail,"number field is required",desktop
449598,2022-11-29,checkout_annual_completepayment.click.success,NULL,mobile
449707,2022-10-30,courseslanding_start_now.click,NULL,desktop
449728,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
449729,2023-01-11,courseslanding_start_now.click,NULL,mobile
449747,2022-10-25,courseslanding_start_now.click,NULL,desktop
449783,2022-12-15,courseslanding_start_now.click,NULL,desktop
449787,2022-12-26,courseslanding_start_now.click,NULL,desktop
449830,2022-11-21,checkout_monthly_completepayment.click.fail,"number field is required",desktop
449863,2022-11-09,courseslanding_start_now.click,NULL,desktop
449879,2022-11-20,checkout_annual_completepayment.click.fail,"number field is required",desktop
450143,2022-11-20,checkout_monthly_completepayment.click.fail,"number field is required",desktop
450204,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
450235,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
450310,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
450360,2022-12-15,courseslanding_start_now.click,NULL,desktop
450367,2022-11-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
450437,2022-11-20,checkout_annual_completepayment.click.fail,"number field is required",mobile
450517,2022-11-08,courseslanding_start_now.click,NULL,desktop
450571,2022-11-21,checkout_annual_completepayment.click.success,NULL,desktop
450651,2022-11-21,checkout_annual_completepayment.click.success,NULL,desktop
450745,2022-11-23,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
450771,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
450806,2022-11-21,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
450835,2022-12-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
450871,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",desktop
450873,2022-12-28,courseslanding_start_now.click,NULL,desktop
450876,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
450964,2022-12-13,courseslanding_start_now.click,NULL,desktop
450969,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
450983,2022-12-09,courseslanding_start_now.click,NULL,mobile
451012,2022-11-23,checkout_annual_completepayment.click.fail,"number field is required",desktop
451029,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",desktop
451138,2023-01-14,checkout_monthly_completepayment.click.fail,"zip field is required",desktop
451274,2022-11-24,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
451330,2022-12-03,courseslanding_start_now.click,NULL,desktop
451333,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
451363,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
451446,2022-12-10,checkout_coins_completepayment.click.fail,"number field is required",desktop
451530,2023-01-17,checkout_annual_completepayment.click.success,NULL,desktop
451551,2022-11-15,courseslanding_start_now.click,NULL,desktop
451573,2022-11-15,courseslanding_start_now.click,NULL,mobile
451605,2023-01-31,courseslanding_start_now.click,NULL,desktop
451613,2022-12-08,courseslanding_start_now.click,NULL,mobile
451617,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
451659,2022-11-22,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
451678,2023-01-12,courseslanding_start_now.click,NULL,desktop
451688,2022-11-22,checkout_annual_completepayment.click.fail,"Your card's security code is invalid.",desktop
451753,2022-12-12,courseslanding_start_now.click,NULL,mobile
451787,2022-12-18,courseslanding_start_now.click,NULL,desktop
451931,2022-12-07,courseslanding_start_now.click,NULL,desktop
451985,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
451998,2023-01-31,checkout_annual_completepayment.click.success,NULL,desktop
452232,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452254,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
452305,2022-11-21,checkout_monthly_completepayment.click.fail,"number field is required",mobile
452326,2022-11-21,checkout_annual_completepayment.click.fail,"zip field is required",desktop
452341,2022-11-21,checkout_annual_completepayment.click.fail,"year field is required",desktop
452345,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
452348,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
452349,2022-11-21,checkout_annual_completepayment.click.fail,"year field is required",mobile
452362,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",mobile
452380,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",mobile
452391,2022-12-10,courseslanding_start_now.click,NULL,desktop
452398,2022-11-21,checkout_annual_completepayment.click.fail,"number field is required",mobile
452399,2022-11-21,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
452417,2022-11-21,checkout_annual_completepayment.click.success,NULL,desktop
452448,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
452453,2022-11-01,courseslanding_start_now.click,NULL,mobile
452457,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
452465,2023-01-11,checkout_monthly_completepayment.click.success,NULL,desktop
452490,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452513,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452593,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
452614,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
452620,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",mobile
452653,2022-11-22,checkout_annual_completepayment.click.fail,"year field is required",desktop
452664,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
452695,2022-11-27,checkout_annual_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",desktop
452703,2022-11-03,checkout_annual_completepayment.click.fail,"month field is required",mobile
452730,2022-11-22,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
452734,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
452742,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
452751,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",desktop
452764,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
452787,2023-01-13,courseslanding_start_now.click,NULL,mobile
452804,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452829,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
452874,2022-11-22,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
452880,2022-11-22,checkout_annual_completepayment.click.success,NULL,mobile
452900,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452909,2022-11-22,checkout_annual_completepayment.click.success,NULL,desktop
452931,2022-11-23,checkout_annual_completepayment.click.success,NULL,mobile
452985,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",mobile
452986,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
452991,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
452995,2022-12-16,courseslanding_start_now.click,NULL,desktop
453024,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
453025,2022-11-23,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
453047,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
453049,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453051,2022-11-24,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
453053,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",mobile
453074,2022-11-23,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
453093,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
453110,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453113,2022-12-09,courseslanding_start_now.click,NULL,desktop
453114,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
453117,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453126,2022-12-24,courseslanding_start_now.click,NULL,mobile
453132,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
453148,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453154,2022-11-23,checkout_data-strategy_completepayment.click.success,NULL,desktop
453159,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453160,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453166,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
453177,2022-11-25,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453194,2022-11-23,checkout_annual_completepayment.click.success,NULL,mobile
453198,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453200,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",desktop
453212,2022-11-23,checkout_annual_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",mobile
453213,2022-11-27,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
453216,2022-11-23,checkout_annual_completepayment.click.fail,"year field is required",mobile
453221,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
453232,2023-01-10,checkout_monthly_completepayment.click.success,NULL,desktop
453246,2022-11-23,checkout_monthly_completepayment.click.success,NULL,desktop
453247,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
453250,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453252,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
453256,2022-11-27,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
453262,2022-11-23,checkout_annual_completepayment.click.fail,"Your card has expired.",desktop
453264,2022-11-23,checkout_annual_completepayment.click.success,NULL,desktop
453265,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
453275,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
453280,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453287,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
453298,2022-11-25,checkout_monthly_completepayment.click.success,NULL,desktop
453308,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
453311,2022-11-16,courseslanding_start_now.click,NULL,desktop
453334,2022-11-25,checkout_monthly_completepayment.click.fail,"cvv field is required",desktop
453348,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
453350,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
453372,2022-12-06,courseslanding_start_now.click,NULL,desktop
453381,2022-11-24,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
453383,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
453388,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
453433,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
453454,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
453459,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
453463,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
453465,2022-11-26,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453472,2022-11-27,checkout_annual_completepayment.click.success,NULL,mobile
453489,2023-01-20,checkout_annual_completepayment.click.success,NULL,mobile
453495,2023-01-17,courseslanding_start_now.click,NULL,desktop
453516,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
453528,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",desktop
453533,2022-11-25,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
453537,2022-11-24,checkout_annual_completepayment.click.success,NULL,mobile
453542,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453556,2022-11-24,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
453566,2022-11-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
453579,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
453595,2022-11-22,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453598,2022-11-08,courseslanding_start_now.click,NULL,desktop
453599,2022-11-24,checkout_annual_completepayment.click.fail,"cvv field is required",desktop
453608,2022-11-24,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
453629,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
453636,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453642,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
453648,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
453658,2022-11-25,checkout_sql-for-data-science-interviews_completepayment.click.fail,"Your card was declined.",desktop
453661,2022-11-25,checkout_annual_completepayment.click.success,NULL,mobile
453676,2022-11-25,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
453678,2022-11-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453690,2022-11-25,checkout_annual_completepayment.click.success,NULL,mobile
453692,2022-11-25,checkout_annual_completepayment.click.fail,"month field is required",mobile
453693,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
453715,2022-11-25,checkout_monthly_completepayment.click.fail,"number field is required",desktop
453721,2022-11-26,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
453725,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
453727,2022-12-16,courseslanding_start_now.click,NULL,mobile
453728,2023-01-19,courseslanding_start_now.click,NULL,desktop
453757,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
453760,2022-11-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
453762,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
453763,2022-11-25,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
453774,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453777,2022-11-26,checkout_annual_completepayment.click.fail,"Invalid City",desktop
453790,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
453793,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
453795,2022-11-14,courseslanding_start_now.click,NULL,desktop
453799,2022-10-31,courseslanding_start_now.click,NULL,desktop
453806,2022-11-25,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453832,2022-12-16,courseslanding_start_now.click,NULL,desktop
453864,2022-11-26,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
453865,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
453872,2022-11-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
453888,2022-11-25,checkout_annual_completepayment.click.success,NULL,desktop
453893,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
453895,2022-11-26,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
453897,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
453898,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453914,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
453915,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
453917,2022-11-26,checkout_annual_completepayment.click.success,NULL,mobile
453920,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
453927,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
453931,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
453932,2022-11-26,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
453935,2023-01-24,courseslanding_start_now.click,NULL,desktop
453938,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
453959,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
453962,2022-11-27,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
453972,2022-12-16,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
453974,2022-11-26,checkout_annual_completepayment.click.success,NULL,mobile
453979,2022-12-26,courseslanding_start_now.click,NULL,mobile
453985,2022-10-24,checkout_monthly_completepayment.click.fail,"year field is required",desktop
453988,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
453993,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454002,2022-07-10,courseslanding_start_now.click,NULL,mobile
454018,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
454022,2022-11-26,checkout_monthly_completepayment.click.fail,"month field is required",desktop
454023,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
454029,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
454030,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
454047,2022-11-26,checkout_annual_completepayment.click.fail,"number field is required",desktop
454057,2022-12-04,checkout_coins_completepayment.click.fail,"number field is required",desktop
454061,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
454062,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
454069,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454073,2022-11-26,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
454090,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
454098,2022-11-29,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454100,2022-11-26,checkout_annual_completepayment.click.fail,"number field is required",mobile
454106,2022-11-26,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454107,2022-11-26,checkout_annual_completepayment.click.success,NULL,desktop
454109,2022-11-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
454117,2022-11-27,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
454125,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454129,2022-11-27,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
454132,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
454141,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454142,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
454145,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
454157,2022-10-17,courseslanding_start_now.click,NULL,desktop
454160,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454163,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
454164,2022-11-27,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
454165,2022-11-27,checkout_annual_completepayment.click.success,NULL,mobile
454168,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454178,2022-11-27,checkout_annual_completepayment.click.success,NULL,mobile
454184,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",mobile
454199,2022-11-27,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",desktop
454204,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454211,2022-11-27,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
454213,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
454217,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",desktop
454225,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454243,2022-11-28,checkout_annual_completepayment.click.success,NULL,mobile
454251,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454258,2022-11-27,checkout_annual_completepayment.click.success,NULL,mobile
454261,2022-11-27,checkout_annual_completepayment.click.fail,"month field is required",mobile
454265,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454267,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
454276,2022-11-27,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
454288,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
454301,2022-11-27,checkout_annual_completepayment.click.fail,"State field is required",desktop
454304,2022-11-27,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
454310,2022-11-27,checkout_annual_completepayment.click.success,NULL,mobile
454311,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
454319,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454324,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454328,2022-11-27,checkout_annual_completepayment.click.success,NULL,mobile
454334,2022-11-27,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454343,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454354,2022-11-27,checkout_monthly_completepayment.click.success,NULL,desktop
454356,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454359,2022-11-27,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
454364,2022-11-27,checkout_annual_completepayment.click.success,NULL,desktop
454369,2022-11-27,checkout_annual_completepayment.click.fail,"number field is required",mobile
454370,2022-11-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
454375,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454376,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
454378,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454381,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454386,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454390,2022-11-28,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
454397,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454401,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454402,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454403,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454404,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454408,2022-11-04,courseslanding_start_now.click,NULL,desktop
454412,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454417,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454420,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454421,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454422,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454424,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454425,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454427,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454430,2022-11-28,checkout_annual_completepayment.click.success,NULL,mobile
454431,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454436,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
454437,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454442,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454444,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",mobile
454451,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454460,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454467,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454468,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",mobile
454476,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454478,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454480,2022-11-28,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454481,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454485,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454493,2022-11-27,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
454498,2022-12-01,checkout_annual_completepayment.click.fail,"month field is required",desktop
454499,2022-11-28,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
454504,2022-11-28,checkout_annual_completepayment.click.success,NULL,mobile
454507,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454518,2022-11-26,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
454521,2022-11-28,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
454522,2022-11-28,checkout_annual_completepayment.click.success,NULL,mobile
454526,2022-11-28,checkout_annual_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",desktop
454534,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
454536,2022-11-28,checkout_annual_completepayment.click.fail,"year field is required",desktop
454538,2022-11-28,checkout_annual_completepayment.click.success,NULL,desktop
